Country,Admin1,Facility name,Facility type,Ownership,Lat,Long,LL source,iso3c,facility_type_9,Tier,Tier_name
Ghana,Volta,Dededo Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,5.78714,0.745352,Combination,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Volta,Devego Health Centre,Health Centre,MoH,6.17732,0.91419,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Dodi Papase Mary Theresa Hospital,Hospital,FBO,7.74227,0.51028,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Volta,Dodi-Mepeasem Health Centre,Health Centre,MoH,7.63383,0.51598,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Dodo Amanfrom Health Centre,Health Centre,MoH,7.82116,0.50692,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Dodome Awiasu Health Centre,Health Centre,MoH,6.76756,0.51627,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Dodome Teleafenu  Health Centre,Health Centre,MoH,6.8033,0.50415,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Dofor Adidome Health Centre,Health Centre,MoH,6.11891,0.2442,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Dordoekope Health Centre,Health Centre,MoH,5.997863,0.601837,Combination,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Dorkplorme Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,6.11591,0.70574,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Volta,Dormabin Health Centre,Health Centre,MoH,7.83504,0.030785,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Dzake Health Centre,Health Centre,MoH,6.5011,0.20109,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Dzamlome Government Clinic,Clinic,MoH,7.5803,0.440083,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Volta,Dzelukope Health Centre,Health Centre,MoH,5.884,0.983,Encarta,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Dzemeni Evangelical Presbyterian Church Clinic,Clinic,MoH,6.60048,0.17176,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Volta,Dzogadze Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,6.1119,0.87213,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Volta,Dzolo Gbogame Health Centre,Health Centre,MoH,6.77545,0.47681,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Dzolo Kpuita Health Centre,Health Centre,MoH,6.73469,0.44479,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Dzolu Community Clinic,Clinic,MoH,7.281336,0.549368,Other,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Volta,Ehiamankyene Health Centre,Health Centre,MoH,7.99808,-0.06178,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Ehie Health Centre,Health Centre,MoH,6.14481,1.00314,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Evangelical Presbyterian Church Clinic,Clinic,FBO,,,,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Volta,Fame Clinic,Clinic,FBO,7.94065,0.51134,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Volta,Fesi Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,7.033368,0.298773,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Volta,Fiamafle Clinic,Clinic,MoH,,,,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Volta,Fodome Ahor Health Centre,Health Centre,MoH,7.08445,0.55947,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Fodome Helu Health Centre,Health Centre,MoH,7.07424,0.50712,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Fodome Woe Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,7.06954,0.51707,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Volta,Fodzoku Health Centre,Health Centre,MoH,6.16198,0.12466,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Fume Health Centre,Health Centre,MoH,6.878533,0.42045,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Gadza Health Centre,Health Centre,MoH,7.0165,0.31853,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Galo-Sota Health Centre,Health Centre,MoH,5.85415,0.71039,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Gamenu Health Centre,Health Centre,MoH,5.79743,0.69163,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Gbadzeme Health Centre,Health Centre,MoH,6.86116,0.44132,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Gbefi Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,6.20833,1.060316,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Volta,Gbi Wegbe Health Centre,Health Centre,MoH,7.11135,0.45891,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Gbledi Health Centre,Health Centre,MoH,7.03232,0.55932,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Gefia Health Centre,Health Centre,MoH,6.15753,0.85427,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Gornikope Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,6.293641,0.694463,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Volta,Goviefe Agodome Health Centre,Health Centre,MoH,6.71463,0.33663,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Goviefe Todzi Health Centre,Health Centre,MoH,7.100803,0.554065,Other,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Grubi Health Centre,Health Centre,MoH,8.181,-0.225,Encarta,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Guaman Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,7.446754,0.442086,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Volta,Gyatoakroa Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,8.179899,0.07513,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Volta,Hatorgodo Evangelical Presbyterian Clinic,Clinic,FBO,5.9505,0.807683,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Volta,Have Health Centre,Health Centre,MoH,6.75798,0.3611,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Hlefi Health Centre,Health Centre,MoH,6.7208,0.376117,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Ho Evangelical Presbyterian Clinic,Clinic,FBO,6.60187,0.47638,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Volta,Ho Municipal Hospital,Municipal Hospital,MoH,6.60926,0.46805,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Volta,Ho Polyclinic,Polyclinic,MoH,6.60289,0.49271,GPS,GHA,Polyclinic,4.0,Tier4 central hospital
Ghana,Volta,Hodzoga Health Centre,Health Centre,MoH,6.67156,0.57846,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Hohoe Government District Hospital,District Hospital,MoH,7.15849,0.47239,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Volta,Jasikan District Hospital,District Hospital,MoH,7.4014,0.46464,Combination,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Volta,Juapong Health Centre,Health Centre,MoH,6.25848,0.1406,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Kabiti CHPS Clinic,Clinic,MoH,8.2942,0.2657,Combination,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Volta,Kadjebi Health Centre,Health Centre,MoH,7.5344,0.4736,Combination,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Katanga Health Centre,Health Centre,MoH,7.6517,0.0986,Combination,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Kechebi Health Centre,Health Centre,MoH,8.20548,0.39801,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Kedze Health Centre,Health Centre,MoH,5.978148,1.021382,Google Earth,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Keri Clinic,Clinic,MoH,8.38638,0.52767,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Volta,Keta Government Municipal Hospital,Municipal Hospital,MoH,5.88784,0.98164,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Volta,Keyime Health Centre,Health Centre,MoH,6.34644,0.714,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Klefe Health Centre,Health Centre,MoH,6.6184,0.44442,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Klikoor Health Centre,Health Centre,MoH,6.07488,1.0282,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Koe Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,8.507306,0.585516,Google Earth,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Volta,Koni Clinic,Clinic,MoH,8.619967,0.417524,Other,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Volta,Kotoka Memorial Clinic,Clinic,MoH,5.85179,0.888,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Volta,Kpalime Duga Health Centre,Health Centre,MoH,6.57345,0.18283,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Kpalime/Tongor Evangelical Presbyterian Clinic,Clinic,FBO,6.57,0.18,Other,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Volta,Kpando Health Centre,Health Centre,MoH,6.99319,0.28998,Combination,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Kpando Margret Marquat District Hospital,District Hospital,FBO,6.99992,0.30312,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Volta,Kpando Torkor Health Centre,Health Centre,MoH,7.015,0.2804,Combination,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Kpassa Chuch Of Pentecost Clinic,Clinic,FBO,8.49341,0.30398,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Volta,Kpassa Health Centre,Health Centre,MoH,8.49597,0.31394,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Kpedze Health Centre,Health Centre,MoH,6.8463,0.50409,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Kpetoe Health Centre,Health Centre,MoH,6.54767,0.69357,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Kpeve Health Centre,Health Centre,MoH,6.6877,0.332,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Kpogadzi Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,6.376987,0.376609,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Volta,Kpoglu Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,6.168356,1.078077,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Volta,Kpotame Health Centre,Health Centre,MoH,6.0,0.597,Combination,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Kpoviadzi Health Centre,Health Centre,MoH,6.20273,0.7097,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Krachi District Hospital,District Hospital,MoH,7.79476,-0.05729,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Volta,Kudzra Health Centre,Health Centre,MoH,6.9622,0.33978,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Kute Clinic,Clinic,MoH,7.37731,0.61336,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Volta,Kwamekrom Static Clinic,Clinic,MoH,7.29616,0.33076,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Volta,Kyirahi Clinic,Clinic,MoH,7.330278,0.46,Geonames,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Volta,Lave Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,5.903551,0.675548,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Volta,Leklebi Duga Health Centre,Health Centre,MoH,6.95983,0.49854,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Leklebi Kame Health Centre,Health Centre,MoH,6.96778,0.51587,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Liati Soba Health Centre,Health Centre,MoH,7.028836,0.478515,Other,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Liati Wote Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,7.02111,0.548553,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Volta,Likpe Abrani Health Centre,Health Centre,MoH,7.2479,0.559733,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Likpe Bakwa Health Centre,Health Centre,MoH,7.16317,0.58214,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Likpe Bala Health Centre,Health Centre,MoH,7.203,0.60788,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Likpe Kukurntumi Health Centre,Health Centre,MoH,7.26183,0.56834,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Logba Alakpeti Health Centre,Health Centre,MoH,6.8902,0.42874,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Logba Tota Health Centre,Health Centre,MoH,6.89008,0.45336,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Logba Vuinta Health Centre,Health Centre,MoH,6.92311,0.46091,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Lolobi Kumase Health Centre,Health Centre,MoH,7.21877,0.52861,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Lume Health Centre,Health Centre,MoH,6.76022,0.51531,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Mafi Agoe Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,6.284125,0.474786,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Volta,Mafi Kumasi Health Centre,Health Centre,MoH,6.27551,0.5713,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Mafi Sasekpe Health Centre,Health Centre,MoH,6.27226,0.61951,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Matse Health Centre,Health Centre,MoH,6.68861,0.48231,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Monkra Health Centre,Health Centre,MoH,7.93023,-0.01069,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,New Ayoma Health Centre,Health Centre,MoH,7.284033,0.583917,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Njere Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,,,,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Volta,Nkonya Ahenkro Health Centre,Health Centre,MoH,7.1189,0.32725,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Nkonya Wurupong Health Centre,Health Centre,MoH,7.17411,0.33047,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Nkwanta District Hospital,District Hospital,MoH,8.25756,0.50838,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Volta,Nsuta Health Centre,Health Centre,MoH,7.50509,0.45856,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Ntewusa Health Centre,Health Centre,MoH,7.99206,0.00215,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Nyagbo Gagbefe Health Centre,Health Centre,MoH,6.81945,0.37475,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Nyambong Health Centre,Health Centre,MoH,8.36006,0.478,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Nyangbo Sroe Health Centre,Health Centre,MoH,6.77367,0.37709,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Nyive Health Centre,Health Centre,MoH,6.76168,0.57856,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Obanda Health Centre,Health Centre,MoH,7.94337,0.51054,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Odumanse Clinic,Clinic,MoH,7.3333,0.3,Other,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Volta,Odumasi Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,7.325433,0.643171,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Volta,Ofosu Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,8.085466,0.293756,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Volta,Ohawu Health Centre,Health Centre,MoH,6.13266,0.89581,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Old Ayoma Health Centre,Health Centre,MoH,7.28808,0.63358,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Osramani Health Centre,Health Centre,MoH,7.95647,-0.00906,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Pampawie Health Centre,Health Centre,MoH,7.81128,0.5668,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Peki Government District Hospital,District Hospital,MoH,6.5337,0.22594,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Volta,Pepesu Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,7.869158,0.516078,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Volta,Poase Cement Health Centre,Health Centre,MoH,7.6507,0.51971,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Podoe Health Centre,Health Centre,MoH,6.29884,0.19677,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Port Health Service Clinic,Clinic,MoH,6.11306,1.19144,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Volta,Pusupu Health Centre,Health Centre,MoH,8.0521,0.49043,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Sabadu Health Centre,Health Centre,MoH,6.905588,0.24822,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Sacred Heart Hospital,Hospital,FBO,6.05465,0.867667,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Volta,Salifu Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,,,,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Volta,Salvation Army Clinic,Clinic,FBO,6.38347,0.63826,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Volta,Santrokofi Health Centre,Health Centre,MoH,7.21485,0.47205,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Sasiame Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,6.033,0.9,Encarta,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Volta,Saviefe Agorkpo Health Centre,Health Centre,MoH,6.784067,0.411633,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Senam Clinic  Aziavi,Clinic,MoH,6.98122,0.28906,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Volta,Shia Health Centre,Health Centre,MoH,6.79456,0.56212,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Shime Health Centre,Health Centre,MoH,,,,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Sibi Clinic,Clinic,MoH,8.61158,0.23133,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Volta,Sibi Hill Top Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,8.593294,0.236213,Google Earth,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Volta,Soba Liati Health Centre,Health Centre,MoH,7.01016,0.51274,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Sogakope District Hospital,District Hospital,MoH,6.00774,0.61563,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Volta,Sokutsime Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,,,,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Volta,Sremanu Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,6.259372,0.800677,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Volta,St Anthony's Hospital,Hospital,FBO,6.24112,0.98911,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Volta,St. George's Health Centre,Health Centre,FBO,6.98529,0.48962,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,St. Joseph's Hospital,Hospital,FBO,8.24792,0.52134,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Volta,St. Lukes Clinic Chinderi,Clinic,FBO,8.139,-0.139,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Volta,Tadzewu Health Centre,Health Centre,MoH,6.188517,0.8948,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Tafi Agoeme Health Centre,Health Centre,MoH,6.84859,0.39238,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Takla Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,6.636856,0.574729,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Volta,Takrabe Clinic,Clinic,MoH,7.325482,0.569423,Other,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Volta,Tanyigbe Health Centre,Health Centre,MoH,6.69613,0.52185,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Taviafe Health Centre,Health Centre,MoH,6.66395,0.47341,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Tefle Health Centre,Health Centre,MoH,5.9932,0.5579,Combination,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Tegbi Health Centre,Health Centre,MoH,5.84994,0.97225,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Teteman Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,7.30353,0.50848,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Volta,Teteman Health Centre,Health Centre,MoH,7.303633,0.508517,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Tinjase Health Centre,Health Centre,MoH,8.57005,0.40473,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Tokokoe Health Centre,Health Centre,MoH,6.71853,0.55557,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Tokronu Health Centre,Health Centre,MoH,7.7464,0.082,Combination,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Tongor Tsanakpe Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,6.60745,0.17126,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Volta,Torgome Health Centre,Health Centre,MoH,6.127,0.1491,Combination,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Torkor Health Centre,Health Centre,MoH,6.136136,1.170237,Other,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Tregui Health Centre,Health Centre,MoH,5.88803,0.82339,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Tsanakpe Health Centre,Health Centre,MoH,6.603664,0.17655,Other,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Tseyinu Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,,,,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Volta,Tsiame Health Centre,Health Centre,MoH,5.998034,0.857475,Other,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Tsibu Health Centre,Health Centre,MoH,6.57815,0.27885,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Tsito Health Centre,Health Centre,MoH,6.55093,0.30134,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Tsrukpe Health Centre,Health Centre,MoH,6.79575,0.27705,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Tsyome Sabadu Health Centre,Health Centre,MoH,6.884845,0.26784,Other,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Tublukope Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,6.153476,1.104291,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Volta,Tutukpene Health Centre,Health Centre,MoH,8.09914,0.3935,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Vakpo Health Centre,Health Centre,MoH,6.85657,0.2824,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Vane Health Centre,Health Centre,MoH,6.82417,0.42248,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Ve Golokwati Health Centre,Health Centre,MoH,7.00071,0.43755,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Ve Hoeme Health Centre,Health Centre,MoH,6.95761,0.45874,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Volo Health Centre,Health Centre,MoH,6.0689,0.3137,Combination,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Volta Regional Hospital,Regional Hospital,MoH,6.60215,0.48421,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Volta,Wegbe Kpalime Health Centre,Health Centre,MoH,6.654267,0.343083,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Wheta Health Centre,Health Centre,MoH,6.08257,0.97503,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Wli Afegame Health Centre,Health Centre,MoH,7.11633,0.58649,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Wli Cenral Health Centre,Health Centre,MoH,,,,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Wli Todzi Health Centre,Health Centre,MoH,7.046687,0.569985,Other,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Woekpoe Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,6.223785,0.449632,Combination,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Volta,Worawora Hospital,Hospital,MoH,7.514483,0.375783,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Volta,Woraworso Health Centre,Health Centre,MoH,7.65459,0.44468,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Wudzedeke Health Centre,Health Centre,MoH,6.35311,0.6907,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Wusuta Health Centre,Health Centre,MoH,6.83595,0.25759,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Wute Health Centre,Health Centre,MoH,6.21657,0.72462,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Xavi Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,6.036664,0.798515,Combination,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Volta,Ziave Health Centre,Health Centre,MoH,6.65039,0.44264,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Volta,Ziope Health Centre,Health Centre,MoH,6.4216,0.73793,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Western,A.B Bokazo Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,4.976495,-2.318465,Google Earth,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Western,Aboagyekrom Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,6.453624,-2.667914,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Western,Aboduabo Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,6.36579,-2.354797,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Western,Aboso Health Centre,Health Centre,MoH,5.36117,-1.941954,GPS,GHA,Health Centre,2.0,Tier2 health center
