name,type,state,lat,lon
Banapur,CHC,ORISSA,19.7815500000393,85.17546000015412
Rebana Nuagaon,CHC,ORISSA,19.800920000454223,85.69789000037755
Parla,CHC,ORISSA,19.80566000064787,82.70417000017667
Biswanathpur,CHC,ORISSA,19.824980000004015,83.4290799995393
Subarnagiri,CHC,ORISSA,19.83027000009609,83.86006000005956
Gobara,CHC,ORISSA,19.830319999811103,84.60092999966417
Chandahandi,CHC,ORISSA,19.845590000104327,82.49472999974319
Gambharimunda,CHC,ORISSA,19.846599999828648,85.2156499998399
Gop,CHC,ORISSA,19.98478999991925,86.02047000001738
Chandanpur,CHC,ORISSA,19.88728999998858,85.8189800000168
Deobhog,CHC,CHATTISGARH,19.900051350309656,82.65386545997359
Tangi,CHC,ORISSA,19.92290999957473,85.39737000013676
Bangurigaon,CHC,ORISSA,19.93570999993612,86.1939500003514
Sakhigopal,CHC,ORISSA,19.94548000040105,85.82048999973745
Algum,CHC,ORISSA,19.95061999928416,85.74719999955994
Tumudibandha,CHC,ORISSA,19.969140000321225,83.70759000060978
Jaganath Prasad,CHC,ORISSA,19.972430000351345,84.78262000072212
Astaranga,CHC,ORISSA,19.976099999835878,86.27152000034388
Kanas,CHC,ORISSA,20.003819999841536,85.65071999930603
Odagaon,CHC,ORISSA,20.01715999921862,84.97991000037534
Pastikudi,CHC,ORISSA,20.02064999930557,83.17738000073108
Sarankul,CHC,ORISSA,20.02694000046926,85.08462000054634
Narla,CHC,ORISSA,20.05932000045798,83.38962999964525
Raikia,CHC,ORISSA,20.059579999426933,84.23842999977705
Delanga,CHC,ORISSA,20.06025999982144,85.7462799998432
Botalama,CHC,ORISSA,20.088880000411688,85.42989999981779
Chapuria,CHC,ORISSA,20.09111999976737,82.86715000009146
Gallery,CHC,ORISSA,20.094720000078315,84.56743000003766
Sinapali,CHC,ORISSA,20.0985199994463,82.640979999487
Naugaon,CHC,ORISSA,20.103399999512032,86.18934999997097
Panidol,CHC,ORISSA,20.118910000443407,85.78377999980052
K. Nuagaon,CHC,ORISSA,20.13697999981502,84.01453999972048
Gressingia,CHC,ORISSA,20.137340000191976,84.34636999945161
Niali,CHC,ORISSA,20.13949000014437,86.06836999993656
Balikuda,CHC,ORISSA,20.14279000007844,86.2727299995906
Badapandusar,CHC,ORISSA,20.151780000067237,85.17867000046452
Borda,CHC,ORISSA,20.15840999938472,82.98492999986118
Mahipur,CHC,ORISSA,20.16400999958601,84.99457000006066
Rajsunakhala,CHC,ORISSA,20.16662999994929,85.33290999992596
Bolagarh,CHC,ORISSA,20.17293999988255,85.28004999977624
Managalpur,CHC,ORISSA,20.173980000312845,85.88528999970688
Madanpur Rampur,CHC,ORISSA,20.19216000013949,83.51944999969213
Balakati,CHC,ORISSA,20.201200000136804,85.87731000003504
Ersama,CHC,ORISSA,20.20137000062643,86.40737999927335
Balipatna,CHC,ORISSA,20.203089999952084,85.961860000515
Bari,CHC,ORISSA,20.68761999998705,86.35187999962395
Bankoi,CHC,ORISSA,20.215250000062092,85.3450999999909
Adaspur,CHC,ORISSA,20.21858000026598,86.01385000027834
Sarangarh,CHC,ORISSA,20.224799999734486,84.13041999978228
Sindhekela,CHC,ORISSA,20.227429999725118,82.93592000025446
Kholan,CHC,ORISSA,20.22982000002696,83.08545999977633
Tikabali,CHC,ORISSA,20.24015999982737,84.3506999994953
Barakhama,CHC,ORISSA,20.240780000430984,83.83644000071119
Boden,CHC,ORISSA,20.249159999655937,82.57057999995276
Mendhasala,CHC,ORISSA,20.2709900007382,85.70113999997261
Mandasahi,CHC,ORISSA,20.27541999924865,86.10931000035808
Haladia,CHC,ORISSA,20.277899999938693,85.57493000026922
Bhapur,CHC,ORISSA,20.283950000007906,85.2915599994256
Manijanga,CHC,ORISSA,20.305139999273244,86.37892000024331
Brahmanpad,CHC,ORISSA,20.31054000082044,84.47913999951787
Kunjanga,CHC,ORISSA,20.319550000117705,86.52682000034818
Madhyakhanda,CHC,ORISSA,20.338280000114704,84.92886000042022
Mahidharpada,CHC,ORISSA,20.33923999982772,85.92118000038447
Biridi,CHC,ORISSA,20.357209999929434,86.08302000047443
Phiringia,CHC,ORISSA,20.357910000658254,84.1229899999313
Raghunathpur,CHC,ORISSA,20.362760000172543,86.16054999938568
Gumagarh,CHC,ORISSA,20.36286999953885,84.26924000057348
Karlamunda,CHC,ORISSA,20.36736000009722,83.46979000070536
Dompada,CHC,ORISSA,20.388579999946018,85.6271100000034
Muribahal,CHC,ORISSA,20.38913999993335,83.01005999982856
Patkura,CHC,ORISSA,20.38960999990129,86.40631999981449
Kanpur,CHC,ORISSA,20.401889999570976,85.17947999967814
Gania,CHC,ORISSA,20.401989999651157,85.05054000006335
Bentkar,CHC,ORISSA,20.404860000385263,85.94683000003552
Gudvela,CHC,ORISSA,20.41347000078031,83.56788000023903
Badamba,CHC,ORISSA,20.41737000012554,85.3460499998449
Marsaghai,CHC,ORISSA,20.4225799993875,86.47791000030058
Mahakalpada,CHC,ORISSA,20.42347000029174,86.58024000036458
Subarnapur,CHC,ORISSA,20.43656000081571,85.60597000032114
Maniabandh,CHC,ORISSA,20.43658999998171,85.42997000013803
Khajuripada,CHC,ORISSA,20.43701999973062,84.4093299999875
Alandi,CHC,MAHARASHTRA,18.403040999716616,73.53526299991509
Rabanaguda,CHC,ORISSA,18.957420000857415,82.55617999966012
Rayagada,CHC,ORISSA,18.97187999979083,84.15264000081147
Gumma,CHC,ORISSA,18.982599999920808,84.02478999989451
Laxmipur,CHC,ORISSA,18.98625999998866,83.11706999974061
Kaviti,CHC,ANDHRA PRADESH,19.00938699995968,84.68844300058235
Podagoda,CHC,ORISSA,19.01611000017161,82.84776999947675
Jagannathpur,CHC,ORISSA,19.026550000232117,83.7741500005451
Jemadeipentho,CHC,ORISSA,19.033159999828182,83.43220000033634
Dasmanthpur,CHC,ORISSA,19.04130000008744,82.9135699995289
Bindhanima,CHC,ORISSA,20.44172000024585,85.49570999991566
Saintala,CHC,ORISSA,20.443630000433984,83.36145000009941
Narsinghpur,CHC,ORISSA,20.45812999918829,85.07803000004624
Tigiria,CHC,ORISSA,20.467860000584928,85.47741999979539
Salipur,CHC,ORISSA,20.472919999697204,86.09849000027168
Nischintakoili,CHC,ORISSA,20.47850999943755,86.17989000071572
Berhampur,CHC,ORISSA,20.491419999237724,85.76487999958485
Adenigarh,CHC,ORISSA,20.49550000014684,84.48330999972801
Komna,CHC,ORISSA,20.504090000461524,82.66926999953607
Turekela,CHC,ORISSA,20.50447000013199,82.80689000022801
Judum,CHC,ORISSA,20.5237300002657,84.96909000028894
Bhella,CHC,ORISSA,20.52938000002545,82.63510999958544
Derabish,CHC,ORISSA,20.542160000462808,86.33596000046323
Deogaon,CHC,ORISSA,20.544959999965943,83.42343999979151
Mahanga,CHC,ORISSA,20.557070000394805,86.20087000056438
Rajnagar,CHC,ORISSA,20.57187000019683,86.71792000043267
Belpara,CHC,ORISSA,20.5908899999093,82.96774000028103
Indupur,CHC,ORISSA,20.61589000036273,86.40174000042386
Purunakatak,CHC,ORISSA,20.626990000260992,84.4314999998897
Kantamal,CHC,ORISSA,20.656800000153268,83.73804999980521
Barachana,CHC,ORISSA,20.668999999294897,86.12764999980875
Aali,CHC,ORISSA,20.68764999946659,86.65281999998929
Beltikiri,CHC,ORISSA,20.694919999291447,85.6933899995562
Chudapali,CHC,ORISSA,20.71855999991713,83.29493999949449
Binjharpur,CHC,ORISSA,20.723409999180504,86.40864999969278
Rajkanika,CHC,ORISSA,20.73852000070721,86.6987800000175
Bantala,CHC,ORISSA,20.742470000206307,85.06561999987326
Khaprakhol,CHC,ORISSA,20.754769999902997,82.86086000006532
Odapada,CHC,ORISSA,20.76504000048596,85.43341999974959
Chandbali,CHC,ORISSA,20.77346000029424,86.74120000002245
Sriram Chandra Pur,CHC,ORISSA,20.774489999887507,85.80709999957324
Dharmasala,CHC,ORISSA,20.777460000442314,86.16504000016126
Markandapur,CHC,ORISSA,20.78338999994256,86.33574999950262
MADHAPUR,CHC,ORISSA,20.783539999817343,84.41998999934201
Jamgaon,CHC,ORISSA,20.79206000013176,83.58727000000115
Analaberini,CHC,ORISSA,20.810449999531865,85.54333000035068
Mangalpur,CHC,ORISSA,20.811519999558293,86.51972000021013
Ghasian,CHC,ORISSA,20.812780000430205,83.179749999894
Baunsuni,CHC,ORISSA,20.81376000007758,84.07411000002095
Naikenpali,CHC,ORISSA,20.815099999941392,83.6810999998113
Manamunda,CHC,ORISSA,20.821959999865708,83.91520999990462
Madhubana,CHC,ORISSA,20.831559999927368,86.16394999966685
Dasarathpur,CHC,ORISSA,20.831849999884536,86.44926000040141
BANARPAL,CHC,ORISSA,20.840259999973146,85.21584999985643
Loisingha,CHC,ORISSA,20.86006000004661,83.5104799999833
Dava,CHC,ORISSA,21.103100000303023,82.7021299998283
Jiral,CHC,ORISSA,20.863840000621472,85.68102000046453
Mathakar Gola,CHC,ORISSA,20.90046999958612,85.68535999965565
Parjanga,CHC,ORISSA,20.91934999964156,85.31495999956428
Ullunda,CHC,ORISSA,20.957130000208345,83.88160999982067
Bhandaripokhari,CHC,ORISSA,20.96072999967387,86.37180000001378
RAJKISHORENAGAR,CHC,ORISSA,20.96583999980092,84.4860400005377
Sukinda,CHC,ORISSA,20.96809999999533,85.91323999999729
Korei,CHC,ORISSA,20.969989999904968,86.18684000016759
Talpali,CHC,ORISSA,20.974279999538307,83.21628999995161
Tihidi,CHC,ORISSA,20.986520000531456,86.63937000044896
Birasal,CHC,ORISSA,20.99388000005303,85.67732999975512
Agalpur,CHC,ORISSA,21.00663000029682,83.4099799993071
JAMLA,CHC,ORISSA,21.008110000278425,83.17863000016071
Kosala,CHC,ORISSA,21.016369999929864,84.9299199998791
Godibandha,CHC,ORISSA,21.02022999978106,85.17742000013656
Bukuramunda,CHC,ORISSA,21.03212000081099,82.93497000040047
Dunguripali,CHC,ORISSA,21.04520000019957,83.55021000025985
Salania,CHC,ORISSA,21.080159999968732,86.28049000005271
Barpada,CHC,ORISSA,21.08521999993052,86.43127999990254
Chhendipada,CHC,ORISSA,21.08656999955183,84.8868700005856
Kaniha,CHC,ORISSA,21.093780000087715,85.0490700005257
Agalpur,CHC,ORISSA,21.101179999645566,83.53545000011708
Charmal,CHC,ORISSA,21.10848000022968,84.21539999953421
Sainkul,CHC,ORISSA,21.120760000024745,86.1284199997377
Simulia,CHC,ORISSA,21.15977000031316,86.58113999998986
Kesudurpal,CHC,ORISSA,21.16486000045053,86.01044999999715
Bijepur,CHC,ORISSA,21.189999999809743,83.46770000012826
Bheden,CHC,ORISSA,21.196539999526912,83.75302000001028
Agarpada,CHC,ORISSA,21.207280000216976,86.36759000051897
Anatapur,CHC,ORISSA,21.229139999956068,86.76051000031693
Jujomura,CHC,ORISSA,21.2377600002776,84.13374999974327
Naktideul,CHC,ORISSA,21.256049999715856,84.54398999971602
KHAMAR,CHC,ORISSA,21.26844000056412,85.19482999982478
Bhagamunda,CHC,ORISSA,21.27373000014221,85.85772999940382
Khaira,CHC,ORISSA,21.284130000390014,86.47052000063262
Sohela,CHC,ORISSA,21.298929999875924,83.40500999992912
Gopalpur,CHC,ORISSA,21.31857000042292,86.82767000030186
Saraipali,CHC,CHATTISGARH,21.32149145996733,82.97667981030807
Harichandanpur,CHC,ORISSA,21.34315000047353,85.78982000047974
Iswarpur,CHC,ORISSA,21.34648000007171,86.72039999920048
Chhatabar,CHC,ORISSA,21.354510000318378,84.68742000003512
Telkoi,CHC,ORISSA,21.36630000035521,85.40725999956231
Ghatagaon,CHC,ORISSA,21.39319000070216,85.89899999953819
Khantapada,CHC,ORISSA,21.396220000041584,86.80725000031981
Kale Colony,CHC,MAHARASHTRA,18.412039999311475,73.30363900023403
Boriguma,CHC,ORISSA,19.045020000317688,82.55587000003871
Patrapur,CHC,ORISSA,19.1307600002508,84.57572999937665
Girisola,CHC,ORISSA,19.161210000002345,84.7158699999177
R Udayagiri,CHC,ORISSA,19.16242999980612,84.1458000000661
Sanamasigam,CHC,ORISSA,19.211179999506413,82.45084000020059
Keluapalli,CHC,ORISSA,19.21238999939662,84.81959000005176
Nandahandi,CHC,ORISSA,19.214100000054888,82.6424700000145
Ramanaguda,CHC,ORISSA,19.22028999981562,83.67438000051317
Padmapur,CHC,ORISSA,19.234430000057184,83.82152999988226
Katapali,CHC,ORISSA,21.408979999905316,83.61512999987988
Bhatli,CHC,ORISSA,21.47274999987486,83.54220999959821
Paharsrigida,CHC,ORISSA,21.475400000103576,83.76680000016181
Bamparda,CHC,ORISSA,21.48040999980228,85.0843699994028
Kaptipada,CHC,ORISSA,21.51731000028061,86.52776000015643
Thakurmunda,CHC,ORISSA,21.52061999962229,86.1577700001439
Remuna,CHC,ORISSA,21.522769999584693,86.88711999915506
Barkote,CHC,ORISSA,21.535800000187084,85.00581999941906
Debeipali,CHC,ORISSA,21.538209999686288,84.02665999946525
Berhampur,CHC,ORISSA,21.53933999931746,86.65299999991436
Tileibani,CHC,ORISSA,21.546630000734368,84.60634999930397
CHC BARAMKELA,CHC,CHATTISGARH,21.564136670248555,83.28069853028991
Bhukta,CHC,ORISSA,21.584540000663917,83.42406999997834
Patrapur,CHC,ORISSA,21.59655000001389,87.26324999940597
Fasimal,CHC,ORISSA,21.601959999521437,84.28288000008463
Rupsa,CHC,ORISSA,21.62186999992449,87.01967000001164
Banspal,CHC,ORISSA,21.62750000050393,85.41817000006041
Patna,CHC,ORISSA,21.637279999860347,85.89396999988577
Baliapal,CHC,ORISSA,21.65207999936518,87.29138000051972
K U N D Bararankua Rural Hospital,CHC,WEST BENGAL,21.6772669999886,87.59203299993162
Digha A.K. BPHC,CHC,WEST BENGAL,21.679999999882757,87.54999999954097
Basta,CHC,ORISSA,21.68040000018543,87.07002999950544
Jaleswarpur,CHC,ORISSA,21.680870000270275,87.40640000024085
Udyapur,CHC,ORISSA,21.700410000012997,85.85272999988858
Khunta,CHC,ORISSA,21.70395999998157,86.6779700000481
S Bolanga,CHC,ORISSA,21.712459999480505,84.80282999974358
Dwariknagar Rural Hospital,CHC,WEST BENGAL,21.71946700048818,88.25359999934201
Padampur,CHC,ORISSA,21.72423000062948,85.58953999972586
Laida,CHC,ORISSA,21.726690000065496,84.235180000182
BADASAHI,CHC,ORISSA,21.727560000375668,86.74466999972553
Rudranagar Rural Hospital,CHC,WEST BENGAL,21.72950000003629,88.10553299973087
Betnoti,CHC,ORISSA,21.737100000351,86.85143000029065
SRIDAM CHANDRAPUR,CHC,ORISSA,21.74587999944433,86.53340999995
Kamarda,CHC,ORISSA,21.75772000006225,87.36629000002274
Majna BPHC,CHC,WEST BENGAL,21.76486109962302,87.6791074999219
Lakhanpur,CHC,ORISSA,21.76540000012946,83.77366000010032
RASGOBINDPUR,CHC,ORISSA,21.781789999606094,87.05099999959344
Madhabnagar Rural Hospital,CHC,WEST BENGAL,21.789650000051783,88.35388300028325
Dukura,CHC,ORISSA,21.791370000036807,86.65957000032296
Kuntara,CHC,ORISSA,21.79248000024586,84.52217999966393
Kolabira,CHC,ORISSA,21.804939999643,84.16486000011537
Basantia Rural Hospital,CHC,WEST BENGAL,21.806382999841446,87.8168829998879
Jhumpura,CHC,ORISSA,21.8240900002134,85.56942000021776
Sillyaberia Rural Hospital,CHC,WEST BENGAL,21.82554999955437,87.9050499994857
KRUSHNA CHANDPUR,CHC,ORISSA,21.83703999977659,86.81484000000432
Bagda RH,CHC,WEST BENGAL,21.84160000006444,87.41614999992437
TATO,CHC,ORISSA,21.8440300001749,86.018910000068
Gurundia,CHC,ORISSA,21.84756000001581,84.7795900003368
Kisantandi,CHC,ORISSA,21.859660000093143,86.90205000007548
Pamgarh,CHC,CHATTISGARH,21.870063039931388,82.45469662042889
Hatigarh,CHC,ORISSA,21.871080000220022,87.22492999929094
Malkharoda,CHC,CHATTISGARH,21.87515205963433,82.98867407016758
Kirmira,CHC,ORISSA,21.875970000502125,84.17789999957688
Mundrajore,CHC,ORISSA,21.883259999792656,84.25841000044136
Lahunipara,CHC,ORISSA,21.888209999804698,84.9418199995158
PHC LOING RAIGARH,CHC,CHATTISGARH,21.889721940057925,83.41794124934233
Rajpur,CHC,ORISSA,21.88975999992666,83.93426999995384
Gangadharbarh Rural Hospital,CHC,WEST BENGAL,21.89210000050344,87.64079999986409
Kharipukuria BPHC,CHC,WEST BENGAL,21.89666699937099,87.75899999975839
Koida,CHC,ORISSA,21.90700999955349,85.24506999966798
BAMHNIDIH,CHC,CHATTISGARH,21.908826810660056,82.7201788903297
Sukruli,CHC,ORISSA,21.92107000001251,85.86755999945323
Kamarda B.P.H.C,CHC,WEST BENGAL,21.92203400061984,87.830161999724
Rangamatia,CHC,ORISSA,21.931550000264604,86.64962999977037
Bhanda,CHC,ORISSA,21.93895999994216,85.74517000015561
Hemgir,CHC,ORISSA,21.945679999879825,83.70394000008334
Jashipur,CHC,ORISSA,21.947869999794648,86.06832000060615
Mangaspur,CHC,ORISSA,21.951710000270083,83.99009000016873
Dantan RH,CHC,WEST BENGAL,21.95418299952037,87.27849999999347
Khandarui RH,CHC,WEST BENGAL,21.95646699960492,87.41365000016675
Raruan,CHC,ORISSA,21.95812999997302,85.86542000044405
Kostha,CHC,ORISSA,21.97394000023876,86.91135000039546
CHC CHAPLE KHARSIA,CHC,CHATTISGARH,21.988001589908777,83.1850602604404
MASTURI,CHC,CHATTISGARH,21.993161659309077,82.26601272014942
Raidighi Rural Hosp.,CHC,WEST BENGAL,21.99828300045412,88.4417999996358
Bhupatinagar Mugberia RH,CHC,WEST BENGAL,22.000832999715957,87.72781699959137
Kharikamathani RH,CHC,WEST BENGAL,22.008166999703,87.14801700014779
Majhapada,CHC,ORISSA,22.021410000272645,84.19532999935652
Jamukeswar,CHC,ORISSA,22.022959999975093,86.07614000044441
Patashpur RH,CHC,WEST BENGAL,22.026849999804323,87.5472999997668
Basudevpur,CHC,ORISSA,22.02697999966624,85.51892000008355
Reapara RH,CHC,WEST BENGAL,22.042867000274818,87.90465000035093
Govindpur,CHC,ORISSA,22.04548999947603,84.29026999975257
Sargipalli,CHC,ORISSA,22.05871999995297,83.92174000013027
Kuliana,CHC,ORISSA,22.06564999969271,86.66415999975938
Gonara BPHC,CHC,WEST BENGAL,22.074883000092623,87.64273300008233
Barghasipur BPHC,CHC,WEST BENGAL,22.07735300000251,88.13903199953249
Kulpi BPHC,CHC,WEST BENGAL,22.082282999427957,88.24773299981348
Belda RH,CHC,WEST BENGAL,22.08410000007217,87.32868299993528
CHC TAMNAR,CHC,CHATTISGARH,22.0879285998096,83.43764355020961
Kolnora,CHC,ORISSA,19.24809999995212,83.46050999957855
Bomkei,CHC,ORISSA,19.284709999756032,84.53795999998086
Tentulikhunti,CHC,ORISSA,19.29288999972015,82.72625999971294
CHANDAGIRI,CHC,ORISSA,19.302050000390544,84.28597999989184
Papadahandi,CHC,ORISSA,19.339769999801177,82.51785999954512
Kashipur,CHC,ORISSA,19.353959999975626,83.12696000006449
Kukudakhandi,CHC,ORISSA,19.40039000037255,84.75173000045805
Bellagam,CHC,ORISSA,19.429940000250173,84.82320000039522
Municipentho,CHC,ORISSA,19.433820000541576,84.99228999951278
Erashal Rural Hospital,CHC,WEST BENGAL,22.0902330000714,87.86184999950608
Badampahar,CHC,ORISSA,22.091119999982496,86.14954999937422
Majhgaon,CHC,JHARKHAND,22.093213999749764,85.88322900034042
Joynagar Rural Hosp,CHC,WEST BENGAL,22.10371699990561,88.57130000001553
Birkera,CHC,ORISSA,22.12169000057666,84.79996000009014
Garposh,CHC,ORISSA,22.124109999903823,84.41973999999509
Mathurapur Rural Hospital,CHC,WEST BENGAL,22.12428999954143,88.38995000051284
Keshiari RH,CHC,WEST BENGAL,22.12713300066645,87.22886699987257
Naiyarat Rural Hosp,CHC,WEST BENGAL,22.13331700005685,88.33876699959002
Bangriposi,CHC,ORISSA,22.15361000031641,86.5385500001056
Nimpith Sree Ramkrishna Rural Hosp.,CHC,WEST BENGAL,22.15519999987256,88.44005000061395
Baragaon,CHC,ORISSA,22.161969999734534,84.30332999930557
Barajamda Referral Hospital,CHC,JHARKHAND,22.16691900056011,85.42382999989968
Sabang RH,CHC,WEST BENGAL,22.18049999999013,87.59304999973276
Basanti Rural Hosp,CHC,WEST BENGAL,22.19186000070543,88.71163000052738
Khejurberia Rural Hospital,CHC,WEST BENGAL,22.195632999663093,87.9290500005723
Bhangagarh RH,CHC,WEST BENGAL,22.20109999976206,87.14043300031105
Bijatala,CHC,ORISSA,22.206370000238493,86.29404000005046
Kumardungi,CHC,JHARKHAND,22.21552800011285,85.87855699998994
Jaganathpur,CHC,JHARKHAND,22.21887799955156,85.64048099990102
Panchagram Rural Panchagram Rural HospitalHosp,CHC,WEST BENGAL,22.220182999496178,88.23786699977902
SIRSHA,CHC,ORISSA,22.229959999999885,86.66429999950147
Kutra,CHC,ORISSA,22.233060000353557,84.45321000038268
Laing,CHC,ORISSA,22.23823000005631,84.64183999994849
Padmerhat Rural Hosp.,CHC,WEST BENGAL,22.24524999986031,88.4478829999727
Sarisha BPHC,CHC,WEST BENGAL,22.24996699959745,88.18538299937295
Baneswarpur Rural Hospital,CHC,WEST BENGAL,22.25101699947539,88.29223299945143
Bisra,CHC,ORISSA,22.253819999721618,85.01784999965044
Jamda,CHC,ORISSA,22.2599300002465,86.053159999532
Kamalpur RH,CHC,WEST BENGAL,22.26058300021511,87.98951799994988
Baharagora,CHC,JHARKHAND,22.27000000035027,86.72000000006571
Kuarmunda,CHC,ORISSA,22.284300000031887,84.7735500005559
Pingla RH,CHC,WEST BENGAL,22.28606700025327,87.58228300024811
Subdega,CHC,ORISSA,22.28765999989094,84.10127000029092
Kinjirkela,CHC,ORISSA,22.287880000147133,83.94580000059301
Ekma,CHC,ORISSA,22.291680000101984,84.30923000024268
Falta BPHC,CHC,WEST BENGAL,22.292032999936247,88.1056999992371
KARTALA,CHC,CHATTISGARH,22.295796650282387,82.96205309949225
Gorumahisani,CHC,ORISSA,22.31056999977011,86.28239000065902
Changual BPHC,CHC,WEST BENGAL,22.31094999971299,87.37985000006624
Jhumjhumi RH,CHC,WEST BENGAL,22.314260290474436,87.97250529995904
Jhargram Mohanpur RH,CHC,WEST BENGAL,22.32001700030929,87.01431700031901
Anantapur Rural Hospital,CHC,WEST BENGAL,22.323400000493667,87.82049999990406
Manjhari,CHC,JHARKHAND,22.335250000320592,85.92961399961774
Dipka,CHC,CHATTISGARH,22.349608209456918,82.54299671980911
Sandeshkhali RH,CHC,WEST BENGAL,22.350533000055627,88.90643299994348
Tonto,CHC,JHARKHAND,22.35199999968589,85.92599999997464
Chandidaulatabad BPHC,CHC,WEST BENGAL,22.355466999672142,88.294383000303
Amtala Rural Hosp.,CHC,WEST BENGAL,22.365669999675163,88.27180999999467
H S Janubasan Rural Hospital,CHC,WEST BENGAL,22.36568299990592,87.88788300037007
Gutiyarisarif BPHC,CHC,WEST BENGAL,22.372982999756594,88.5465499999898
Debra RH,CHC,WEST BENGAL,22.38159999987957,87.56183300012886
Bahalda,CHC,ORISSA,22.38459000024386,86.08673000037706
L.B. Dutta Rural Hosp.,CHC,WEST BENGAL,22.38896699996824,88.19821699986846
Hatibari,CHC,ORISSA,22.389820000024205,84.84171000062355
Hariharpur BPHC,CHC,WEST BENGAL,22.391983000326817,88.43128299949811
Jhinkpani,CHC,JHARKHAND,22.392506000042957,85.79229099992502
Mugkalyan RH,CHC,WEST BENGAL,22.412768369483327,87.97718370978905
Uttar Mechagram Rural Hospital,CHC,WEST BENGAL,22.424033000095317,87.74990000035324
Samali BPHC,CHC,WEST BENGAL,22.425867000170665,88.25528300021332
Bolba,CHC,JHARKHAND,22.42931400011818,84.34780800010054
Ghoshpur Rural Hospital,CHC,WEST BENGAL,22.43386699994008,88.86731699996025
Jharadihi,CHC,ORISSA,22.4373099992182,86.17247000001218
Dumaria,CHC,JHARKHAND,22.440000000602247,86.43000000033565
Sandelerbil Rural Hospital,CHC,WEST BENGAL,22.447382999986797,88.96966700011575
Chilkigarh Rural Hospital,CHC,WEST BENGAL,22.45005530054142,86.87373180011302
Tantnagar,CHC,JHARKHAND,22.452446999403566,85.94423599966825
Deypara BPHC,CHC,WEST BENGAL,22.460782999923648,87.15649999978486
Bagnan RH,CHC,WEST BENGAL,22.466654469357344,87.96436057980681
Chandipur Manikpur RH,CHC,WEST BENGAL,22.470960519567697,88.02632642020767
Sarsuna BPHC,CHC,WEST BENGAL,22.47821699995168,88.29124999998551
Musaboni,CHC,JHARKHAND,22.49000000055087,86.45000000019314
Nalmuri Rural Hosp,CHC,WEST BENGAL,22.499799999822777,88.60081699992799
Thetaitanger,CHC,JHARKHAND,22.49990900029436,84.51435399997789
Minakhan RH,CHC,WEST BENGAL,22.501032999987626,88.72646699976471
Brindabanpur RH,CHC,WEST BENGAL,22.501508239701163,88.0992574401229
Goilkera,CHC,JHARKHAND,22.50954399930304,85.37739500039363
Dhalbhumgadh,CHC,JHARKHAND,22.509999999821048,86.53999999955178
Tiring,CHC,ORISSA,22.51551999964461,86.06315999946074
PHARSABAHAR,CHC,CHATTISGARH,22.519606910018847,83.84944394988202
Jirongacha Rural Hospital,CHC,WEST BENGAL,22.541600000055368,88.5333499997964
Kurdeg,CHC,JHARKHAND,22.54540300018624,84.11976399972741
Keshpur RH,CHC,WEST BENGAL,22.55218300010813,87.45814999980473
Kulai RH,CHC,WEST BENGAL,22.55312383018078,88.15117998000167
Ghatshila,CHC,JHARKHAND,22.559999999950403,86.47999999997936
Jaldega,CHC,JHARKHAND,22.56765100035918,84.81116599996588
Sonua,CHC,JHARKHAND,22.570896999732177,85.4607640001426
Amta RH,CHC,WEST BENGAL,22.57514832006794,88.0140021902797
Joypur BPHC,CHC,WEST BENGAL,22.58197935967849,87.92764637036446
PONDI UPRORA,CHC,CHATTISGARH,22.59847508006916,82.55477178984094
Ref Juri  Hospital,CHC,JHARKHAND,22.599999999591216,86.1700000003918
Aundh,DHO,MAHARASHTRA,18.309999999894984,73.54999999959333
Alibag,DHO,MAHARASHTRA,18.65539400007841,72.86708199971513
WH Neknoor,DHO,MAHARASHTRA,18.80671639994949,75.78075249972069
NMMC General Hospital Nerul Sec 15,DHO,MAHARASHTRA,19.034900000302468,73.0200000006752
Paralakhemundi,DHO,ORISSA,18.81354999987381,84.13619000012471
Shri Bhausaheb Hire Govt Medical College & Hospital Dhule,DHO,MAHARASHTRA,20.37999999985164,73.47000000016341
GMERS Medical College Hospital Valsad,DHO,GUJARAT,20.61515484052006,72.92883975975347
General Hospital Dang,DHO,GUJARAT,20.75961473031601,73.685181219816
Nandurbar,DHO,MAHARASHTRA,21.320000000386997,74.22999999923914
Jamnabai General  Hospital,DHO,GUJARAT,22.2999461202087,73.21175193960241
SSG Medical college Vadodara,DHO,GUJARAT,22.30396609941564,73.19599946007251
DH JHABUA,DHO,MADHYA PRADESH,22.77940000003452,74.62830000029055
Gandhinagar Hospital,DHO,GUJARAT,23.218276000001115,72.64009199985136
GMERS Medical College Gandhinagar,DHO,GUJARAT,23.218803440418537,72.64065848016449
GMERS Medical College Dharpur,DHO,GUJARAT,23.84445807015778,72.2020840297058
General Hospital Sirohi,DHO,RAJASTHAN,25.063028999993254,72.78368899967674
District Hospital Barmar,DHO,RAJASTHAN,25.82320999998455,71.40421000003617
Govt Bangur Hopital Pali,DHO,RAJASTHAN,25.958956999466885,73.14278499998304
Dist Women Hospital Akola,DHO,MAHARASHTRA,20.425167000059844,77.02358999937228
Govt. Medical College & Hospital Akola,DHO,MAHARASHTRA,20.700970399936757,76.99994669952206
Wardha,DHO,MAHARASHTRA,20.71630000009068,78.58383200068133
Govt. Medical College & Hospital Nagpur,DHO,MAHARASHTRA,21.07350499950587,79.05483100028478
